time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
195532,1201,1201,1201,1201,0.6,671,11.97,0.26,5.03,106.6,7.85,-0.75,4.51,0.5,5.0,-9.3
195532,1201,1201,1201,1201,0.58,669,11.98,0.27,3.95,106.18,10.48,3.75,-0.09,-1.4,-1.8,-8.6
195532,1201,1201,1201,1201,0.58,669,11.97,0.56,3.82,105.74,-5.15,1.74,12.15,3.8,-0.2,-10.3
195532,1201,1201,1201,1201,0.63,674,11.98,0.76,4.39,105.28,-8.53,-3.19,14.97,2.6,1.0,-9.3
195532,1201,1201,1201,1201,0.61,672,11.98,0.77,4.65,104.88,5.1,1.13,3.91,3.2,0.2,-8.2
195532,1201,1201,1201,1201,0.61,672,11.97,1.33,4.63,104.47,0.07,5.5,15.46,4.3,3.4,-10.3
195532,1201,1201,1201,1201,0.61,672,11.98,1.56,5.21,103.95,0.6,0.54,3.53,3.5,4.0,-10.5
195532,1201,1201,1201,1201,0.6,671,11.97,1.46,4.57,103.43,5.08,0.4,12.21,3.1,2.7,-9.9
195532,1201,1201,1201,1201,0.6,671,11.96,1.83,3.82,102.97,0.93,2.82,5.55,4.2,0.9,-10.5
195532,1201,1201,1201,1201,0.66,677,11.97,1.81,4.97,102.46,-2.86,-5.29,13.81,1.7,-0.2,-10.3
195532,1201,1201,1201,1201,0.68,679,11.97,1.72,4.8,101.88,0.87,1.4,8.78,4.4,1.8,-10.3
195532,1201,1201,1201,1201,0.65,676,11.98,1.88,3.71,101.46,5.89,3.53,1.73,1.6,-2.9,-8.1
195532,1201,1201,1201,1201,0.65,676,11.99,1.83,2.61,100.98,10.39,0.84,1.24,0.7,-0.2,-10.2
195532,1201,1201,1201,1201,0.63,674,11.97,2.06,2.09,100.46,0.18,2.28,14.94,1.5,-2.9,-9.8
195532,1201,1201,1201,1201,0.67,678,11.96,2.37,1.57,99.91,-9.84,0.21,13.59,0.4,-3.8,-11.8
195533,1201,1201,1201,1201,0.69,680,11.97,2.38,1.85,99.28,12.0,0.95,-1.01,0.1,-1.5,-13.2
195533,1201,1201,1201,1201,0.69,680,11.96,2.16,1.75,98.63,1.1,4.6,4.91,1.2,-3.8,-13.1
195533,1201,1201,1201,1201,0.67,678,11.97,2.1,2.32,97.95,-1.83,-2.75,11.08,-2.3,-4.5,-14.5
195533,1201,1201,1201,1201,0.65,676,11.97,2.21,1.79,97.28,-0.16,0.85,11.08,-2.0,-2.4,-14.4
195533,1201,1201,1201,1201,0.7,681,11.98,2.21,2.16,96.56,-0.84,-2.3,2.88,2.7,-1.3,-14.5
195533,1201,1201,1201,1201,0.67,678,11.98,2.09,1.99,95.93,5.16,1.03,7.96,1.3,-4.2,-13.1
195533,1201,1201,1201,1201,0.66,677,11.97,2.27,1.94,95.24,-3.82,1.69,9.15,1.6,-1.0,-14.5
195533,1201,1201,1201,1201,0.69,680,11.97,2.65,2.52,94.49,1.2,-4.94,7.33,0.6,5.2,-17.3
195533,1201,1201,1201,1201,0.71,682,11.97,2.62,1.4,93.62,-4.88,-0.79,11.79,0.2,-2.9,-17.7
195533,1201,1201,1201,1201,0.73,684,11.97,2.62,1.41,92.82,6.53,-2.4,6.44,-1.1,1.8,-15.1
195533,1201,1201,1201,1201,0.7,681,11.98,2.54,2.21,92.12,0.25,0.24,16.41,-1.3,-3.4,-14.0
195533,1201,1201,1201,1201,0.72,683,11.98,2.62,2.69,91.4,-10.29,1.9,12.7,-0.4,0.2,-15.0
195533,1201,1201,1201,1201,0.73,684,11.98,2.22,2.29,90.67,2.38,2.83,9.02,-1.1,-2.2,-12.6
195533,1201,1201,1201,1201,0.7,681,11.97,1.9,3.3,90.0,5.21,-1.08,5.5,-1.2,3.8,-13.1
195533,1201,1201,1201,1201,0.69,680,11.96,1.91,3.14,89.44,-3.92,-0.9,11.06,-1.8,2.2,-11.5
195533,1201,1201,1201,1201,0.73,684,11.97,1.54,3.49,88.86,-6.65,-1.03,9.21,-1.2,8.1,-10.6
195533,1201,1201,1201,1201,0.74,685,11.97,1.48,3.65,88.33,7.05,-0.67,9.88,0.3,4.1,-10.5
195533,1201,1201,1201,1201,0.69,680,12.0,1.42,3.27,87.86,-1.6,-2.19,11.9,1.7,1.0,-7.7
195533,1201,1201,1201,1201,0.72,683,11.98,1.51,3.89,87.49,1.44,5.07,7.79,2.9,6.2,-4.8
195533,1201,1201,1201,1201,0.73,684,11.97,1.72,3.27,87.16,-1.54,1.55,4.75,5.8,-1.2,-7.6
195534,1201,1201,1201,1201,0.67,678,11.96,2.77,3.25,85.66,1.1,-2.63,9.94,4.5,1.4,-2.4
195534,1201,1201,1201,1201,0.74,685,11.98,3.01,2.32,85.48,4.28,-2.88,4.39,6.7,-5.1,-6.1
195534,1201,1201,1201,1201,0.74,685,11.98,3.35,1.3,85.18,2.9,-1.33,3.48,5.9,-3.2,-7.9
195534,1201,1201,1201,1201,0.75,686,11.98,3.61,0.57,84.81,5.17,1.73,6.49,3.0,0.1,-5.7
195534,1201,1201,1201,1201,0.75,687,11.97,3.59,1.75,84.4,-8.34,0.63,8.35,-1.0,0.0,-8.2
195534,1201,1201,1201,1201,0.75,687,11.97,3.38,2.42,83.95,9.29,-0.5,7.86,2.0,2.6,-8.2
195534,1201,1201,1201,1201,0.77,689,11.96,3.32,2.35,83.45,-15.72,2.34,17.75,-1.7,1.1,-9.5
195534,1201,1201,1201,1201,0.76,688,11.96,3.52,2.4,82.89,4.9,2.12,3.47,-1.0,4.8,-10.7
195534,1201,1201,1201,1201,0.75,687,11.97,3.8,2.0,82.27,-0.73,-4.75,8.79,-2.1,2.6,-14.5
195534,1201,1201,1201,1201,0.76,688,11.97,3.59,2.08,81.48,-6.37,0.58,13.2,-2.1,5.7,-16.5
195534,1201,1201,1201,1201,0.75,687,11.98,3.39,2.47,80.66,7.72,-2.69,7.46,-4.2,5.5,-18.4
195534,1201,1201,1201,1201,0.68,679,11.97,3.19,2.26,79.77,-1.45,-2.52,12.86,-4.1,3.2,-20.1
195534,1201,1201,1201,1201,0.76,688,11.97,2.82,3.23,78.84,-3.55,2.33,7.19,-5.4,-0.2,-19.0
195534,1201,1201,1201,1201,0.78,690,11.96,2.45,3.44,77.94,11.32,-0.68,0.83,-4.3,1.9,-17.5
195534,1201,1201,1201,1201,0.75,687,11.96,1.85,3.36,76.97,-3.27,1.61,8.0,-3.4,4.1,-19.2
195534,1201,1201,1201,1201,0.77,689,11.98,1.5,3.97,75.96,10.15,-1.89,0.31,-1.8,-2.1,-20.3
195534,1201,1201,1201,1201,0.78,690,11.96,1.74,1.93,74.98,4.33,1.23,6.68,-3.0,-4.3,-20.1
195534,1201,1201,1201,1201,0.77,689,11.96,1.84,0.86,74.01,4.43,-0.86,2.46,-3.1,-2.5,-19.3
195534,1201,1201,1201,1201,0.79,691,11.97,1.5,1.36,72.99,0.95,-0.54,10.2,-2.3,-2.0,-21.9
195534,1201,1201,1201,1201,0.79,691,11.97,1.37,1.23,71.93,-5.01,-0.24,9.81,0.2,-5.2,-20.7
195535,1201,1201,1201,1201,0.74,685,11.95,1.31,1.35,70.91,9.0,4.12,1.67,-0.1,-2.6,-21.9
195535,1201,1201,1201,1201,0.8,692,11.96,1.53,0.28,69.73,-2.53,-1.1,7.03,1.6,-5.4,-26.0
195535,1201,1201,1201,1201,0.76,688,11.95,1.3,0.36,68.46,-9.31,-0.28,9.56,-0.9,0.3,-23.0
195535,1201,1201,1201,1201,0.76,688,11.97,1.37,0.07,67.23,-0.33,5.19,2.69,0.1,-3.2,-23.7
195535,1201,1201,1201,1201,0.78,690,11.98,1.7,-0.68,65.91,0.71,-2.42,7.84,-1.8,-0.4,-27.2
195535,1201,1201,1201,1201,0.79,691,11.95,1.25,-1.03,64.62,-3.01,0.16,13.42,0.4,3.4,-24.2
195535,1201,1201,1201,1201,0.77,689,11.95,1.67,-0.97,63.31,-4.25,-0.32,8.73,0.5,-4.9,-25.2
195535,1201,1201,1201,1201,0.81,693,11.96,1.89,0.32,61.95,7.88,-1.61,8.66,2.0,-1.5,-27.6
195535,1201,1201,1201,1201,0.77,689,11.97,1.64,-0.32,60.68,2.34,-3.82,7.61,3.8,-2.5,-25.0
195535,1201,1201,1201,1201,0.76,688,11.96,1.79,-0.61,59.46,8.43,-3.25,4.29,6.3,-3.8,-23.8
195535,1201,1201,1201,1201,0.78,690,11.95,1.7,-0.44,58.27,-5.8,-2.97,12.21,4.7,3.9,-25.0
195535,1201,1201,1201,1201,0.8,692,11.97,1.63,-1.2,57.12,10.68,-1.89,5.12,3.4,0.4,-23.3
195535,1201,1201,1201,1201,0.78,690,11.95,1.79,-1.69,56.14,-7.67,-3.14,15.36,0.6,3.1,-19.2
195535,1201,1201,1201,1201,0.78,690,11.96,1.91,-1.51,55.18,-2.45,2.82,13.13,0.7,5.2,-19.0
195535,1201,1201,1201,1201,0.81,693,11.98,2.04,-0.76,54.33,6.77,2.81,7.71,0.7,0.1,-16.0
195535,1201,1201,1201,1201,0.77,689,11.97,1.78,-0.94,53.61,-1.98,-4.24,11.57,0.3,2.5,-16.3
195535,1201,1201,1201,1201,0.83,695,11.96,1.7,-0.09,52.92,1.45,1.12,2.56,3.5,2.5,-14.0
195535,1201,1201,1201,1201,0.78,690,11.97,1.83,0.18,52.29,2.26,-1.05,7.63,4.4,4.1,-12.0
195535,1201,1201,1201,1201,0.78,690,11.96,1.75,0.78,51.71,-3.33,-2.57,16.62,6.0,5.1,-10.6
195535,1201,1201,1201,1201,0.85,697,11.95,2.18,0.14,51.2,2.97,0.43,7.42,5.9,4.0,-9.5
195536,1201,1201,1201,1201,0.8,692,11.96,2.53,0.65,50.75,13.02,-2.92,5.15,5.6,4.3,-10.2
195536,1201,1201,1201,1201,0.83,695,11.96,2.65,1.06,50.33,6.79,-1.9,4.68,7.0,6.9,-7.1
195536,1201,1201,1201,1201,0.81,693,11.97,3.03,2.04,50.08,-3.38,-0.65,16.48,6.6,2.3,-3.7
195536,1201,1201,1201,1201,0.81,693,11.96,2.9,2.7,49.88,11.03,-0.92,0.98,5.9,7.4,-3.8
195536,1201,1201,1201,1201,0.77,689,11.97,3.08,1.68,49.72,7.31,-2.65,7.24,3.2,1.5,-3.1
195536,1201,1201,1201,1201,0.81,693,11.95,3.62,1.37,49.52,-7.87,-1.27,14.37,5.7,2.3,-3.7
195536,1201,1201,1201,1201,0.81,693,11.96,3.89,0.38,49.31,0.82,1.6,2.84,3.9,-5.4,-3.2
195536,1201,1201,1201,1201,0.84,696,11.98,4.02,-1.25,49.12,10.34,1.06,2.25,1.9,-2.2,-2.6
195536,1201,1201,1201,1201,0.83,695,11.96,4.16,-2.05,48.8,0.46,0.66,13.56,1.9,-3.5,-6.3
195536,1201,1201,1201,1201,0.82,694,11.97,4.05,-0.39,48.46,-14.76,-0.44,11.44,1.6,-7.5,-8.9
195536,1201,1201,1201,1201,0.85,697,11.96,4.34,0.48,48.02,-0.52,1.73,11.92,0.1,-3.6,-9.1
195536,1201,1201,1201,1201,0.89,701,11.97,4.29,-0.53,47.55,11.77,-14.0,13.59,1.7,-3.1,-12.6
195536,1201,1201,1201,1201,0.87,699,11.97,4.22,-1.44,47.03,-4.36,-2.13,4.7,-1.6,-5.8,-9.4
195536,1201,1201,1201,1201,0.85,697,11.97,4.29,-1.38,46.61,0.34,0.12,8.66,1.2,-4.0,-7.9
195536,1201,1201,1201,1201,0.82,694,11.95,4.22,-2.35,46.13,-5.37,7.38,9.6,-3.2,-2.0,-7.9
195536,1201,1201,1201,1201,0.88,700,11.97,4.46,-3.02,45.73,12.96,3.17,7.79,-5.9,6.7,-8.9
195536,1201,1201,1201,1201,0.89,701,11.97,4.29,-2.11,45.25,-12.69,5.78,12.69,-4.5,-2.3,-11.0
144948,1100,1100,1100,1100,-0.04,607,12.14,7.02,1.78,140.21,-0.28,1.12,8.62,0.1,-0.6,-0.1
144948,1100,1100,1100,1100,-0.02,609,12.14,7.04,1.74,140.21,-0.26,1.04,8.65,0.2,-1.0,0.1
144948,1201,1201,1201,1201,-0.05,606,12.11,7.06,1.69,140.2,-0.31,1.05,8.6,0.4,-1.3,0.0
144948,1201,1201,1201,1201,0.0,611,12.09,7.08,1.63,140.19,-0.26,1.09,8.58,0.4,-1.3,0.1
144948,1201,1201,1201,1201,0.0,611,12.02,7.1,1.57,140.19,-0.3,0.97,8.73,0.5,-1.5,0.1
144948,1201,1201,1201,1201,0.03,614,11.99,7.13,1.51,140.18,-0.23,1.15,8.79,0.5,-1.4,0.0
144948,1201,1201,1201,1201,0.05,616,12.0,7.15,1.45,140.18,-0.16,1.1,8.57,0.3,-1.1,0.0
144948,1201,1201,1201,1201,0.01,612,11.97,7.17,1.41,140.17,-0.21,1.04,8.61,0.1,-0.8,-0.1
144948,1201,1201,1201,1201,0.04,615,11.98,7.18,1.24,140.13,1.78,1.61,5.13,1.8,1.9,-1.8
144948,1201,1201,1201,1201,0.07,618,11.97,7.15,1.49,139.98,-9.94,0.52,15.56,1.0,4.3,-3.6
144949,1201,1201,1201,1201,0.08,620,11.99,7.52,1.17,139.7,8.94,1.04,-4.76,2.3,3.4,-7.5
144949,1201,1201,1201,1201,0.08,620,12.0,7.46,0.71,139.16,0.1,5.3,1.56,-4.3,-3.8,-11.8
144949,1201,1201,1201,1201,0.09,621,11.97,7.37,0.47,138.41,-7.55,3.01,16.28,-2.8,-3.9,-16.4
144949,1201,1201,1201,1201,0.05,616,11.99,6.5,0.96,137.63,1.2,-1.07,1.45,-8.2,-6.9,-13.7
144949,1201,1201,1201,1201,0.08,620,11.98,5.92,0.61,137.03,-13.81,-1.61,18.52,-7.9,-6.8,-10.6
144949,1201,1201,1201,1201,0.08,619,11.98,5.22,1.42,136.37,5.77,0.44,5.0,-9.5,-4.8,-15.5
144949,1201,1201,1201,1201,0.14,626,11.97,4.81,1.55,135.53,9.31,4.56,3.79,-7.3,-4.9,-15.7
144949,1201,1201,1201,1201,0.1,622,11.98,4.49,1.51,134.63,-8.51,-0.33,8.24,-5.9,-3.1,-17.6
