time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
200625,1200,1200,1200,1200,0.2,632,12.08,1.7,-4.65,106.16,1.19,6.33,10.48,2.3,9.2,-25.8
200625,1200,1200,1200,1200,0.2,632,12.07,2.1,-4.2,104.92,-2.82,-0.65,11.18,5.7,0.1,-25.1
200625,1200,1200,1200,1200,0.22,634,12.07,2.17,-4.0,103.69,-0.15,-1.67,8.24,6.1,5.6,-24.8
200625,1200,1200,1200,1200,0.22,634,12.07,2.22,-3.06,102.55,1.85,-2.74,5.29,7.6,6.6,-24.0
200625,1200,1200,1200,1200,0.22,634,12.08,2.83,-2.48,101.33,10.79,1.69,7.15,3.4,4.0,-24.5
200625,1200,1200,1200,1200,0.23,635,12.06,2.84,-2.73,100.19,8.71,1.5,6.3,3.4,9.5,-24.2
200625,1200,1200,1200,1200,0.2,632,12.08,2.68,-3.22,99.02,10.26,-9.0,3.85,0.9,9.5,-23.4
200625,1200,1200,1200,1200,0.25,638,12.09,2.68,-3.0,97.94,5.79,-0.91,6.24,1.2,3.3,-20.6
200625,1200,1200,1200,1200,0.26,639,12.08,2.74,-2.73,96.89,2.29,1.8,5.72,1.9,1.2,-21.2
200625,1200,1200,1200,1200,0.23,635,12.07,2.54,-2.56,95.81,3.49,7.23,2.96,0.7,2.6,-22.0
200625,1200,1200,1200,1200,0.27,640,12.08,2.64,-3.81,94.7,-6.66,0.38,11.99,0.2,1.0,-22.4
200625,1200,1200,1200,1200,0.26,639,12.06,2.48,-3.84,93.6,-4.51,3.65,7.92,0.5,7.3,-24.7
200625,1200,1200,1200,1200,0.26,639,12.08,2.58,-3.09,92.4,13.19,1.18,4.37,1.6,4.0,-23.8
200625,1200,1200,1200,1200,0.28,641,12.08,2.6,-3.05,91.18,10.84,-0.15,8.24,2.4,2.3,-23.7
200625,1200,1200,1200,1200,0.28,641,12.05,2.65,-2.61,89.88,-2.11,0.16,7.15,0.9,5.2,-26.1
200625,1200,1200,1200,1200,0.32,645,12.08,2.79,-2.54,88.53,3.88,-0.26,11.54,-0.2,5.6,-26.3
200625,1200,1200,1200,1200,0.29,642,12.07,3.2,-2.17,87.18,0.46,2.23,8.44,1.0,16.3,-26.1
200625,1200,1200,1200,1200,0.29,642,12.08,3.5,-1.54,85.84,-2.59,-4.44,9.41,3.7,9.0,-26.9
200626,1200,1200,1200,1200,0.3,643,12.07,3.39,-1.29,84.5,5.7,2.11,4.79,1.0,-2.7,-25.5
200626,1200,1200,1200,1200,0.29,642,12.07,3.82,-0.82,83.17,0.05,4.84,11.29,-0.7,1.5,-25.8
200626,1200,1200,1200,1200,0.32,645,12.07,3.95,-0.38,81.83,-0.12,3.03,10.02,0.6,2.9,-24.9
200626,1200,1200,1200,1200,0.3,643,12.08,3.99,-0.7,80.6,2.79,1.94,9.88,-2.4,8.5,-24.0
200626,1200,1200,1200,1200,0.28,641,12.07,3.79,-0.45,79.47,0.04,-3.51,7.72,-2.5,1.0,-23.7
200626,1200,1200,1200,1200,0.29,642,12.08,3.67,-0.18,78.38,-9.91,0.67,17.15,-0.9,-6.7,-22.5
200626,1200,1200,1200,1200,0.33,646,12.07,3.56,0.52,77.19,-12.35,6.21,19.6,0.2,-5.0,-24.7
200626,1200,1200,1200,1200,0.33,646,12.07,3.95,0.67,76.02,-17.78,1.96,15.94,-0.1,-5.6,-23.6
200626,1200,1200,1200,1200,0.31,644,12.07,3.76,0.9,74.89,2.7,-2.71,8.32,-1.9,13.9,-22.5
200626,1200,1200,1200,1200,0.35,648,12.06,3.67,0.95,73.74,9.84,-1.8,4.27,-2.0,1.2,-24.7
200626,1200,1200,1200,1200,0.34,647,12.06,3.45,0.43,72.45,-8.35,4.55,16.47,-2.5,-0.7,-25.9
200626,1200,1200,1200,1200,0.38,651,12.07,3.13,0.74,71.18,0.59,1.13,8.25,0.3,1.3,-24.5
200626,1200,1200,1200,1200,0.36,649,12.08,2.96,0.85,69.95,-8.3,0.31,12.74,-1.5,-1.6,-23.4
200626,1200,1200,1200,1200,0.31,644,12.08,2.69,0.67,68.82,-2.55,-1.83,9.88,-1.2,1.2,-22.0
200626,1200,1200,1200,1200,0.33,646,12.08,2.27,0.32,67.66,9.86,-4.59,4.7,-2.3,8.4,-23.0
200626,1200,1200,1200,1200,0.31,644,12.08,2.08,0.12,66.51,-13.04,0.71,10.7,-0.9,-8.9,-21.4
200626,1200,1200,1200,1200,0.33,646,12.08,2.18,0.44,65.42,10.28,-1.75,2.54,1.2,6.4,-22.6
200626,1200,1200,1200,1200,0.36,649,12.07,1.67,0.63,64.28,-6.6,-1.38,12.77,-1.5,1.6,-23.1
200626,1200,1200,1200,1200,0.36,649,12.09,1.76,1.75,63.14,12.0,-0.42,4.65,0.5,10.2,-21.7
200626,1200,1200,1200,1200,0.38,651,12.08,1.46,1.31,62.02,1.54,-1.28,11.7,3.1,-7.5,-20.6
200627,1200,1200,1200,1200,0.36,649,12.08,1.25,2.46,60.94,2.15,-5.47,7.17,1.0,9.2,-18.7
200627,1200,1200,1200,1200,0.38,651,12.09,0.95,2.01,59.91,2.72,-2.76,5.99,-1.3,-0.1,-19.4
200627,1200,1200,1200,1200,0.39,652,12.08,0.98,2.43,58.96,7.37,4.05,7.11,-1.3,2.7,-20.9
200627,1200,1200,1200,1200,0.37,650,12.07,0.67,1.91,58.0,6.8,-0.69,1.25,-2.1,-0.5,-19.4
200627,1200,1200,1200,1200,0.42,655,12.08,0.28,1.64,57.13,-5.52,3.32,16.89,-0.9,-0.4,-17.3
200627,1200,1200,1200,1200,0.4,653,12.07,0.39,2.32,56.3,-7.13,-5.21,13.38,1.4,2.6,-17.1
200627,1200,1200,1200,1200,0.38,651,12.08,0.41,2.07,55.56,-19.6,-2.12,16.48,1.6,-5.5,-13.1
200627,1200,1200,1200,1200,0.41,654,12.08,0.77,2.68,54.88,14.63,2.68,0.07,4.2,9.6,-13.4
200627,1200,1200,1200,1200,0.39,652,12.08,1.14,2.72,54.16,-3.12,-1.77,10.2,4.0,0.7,-16.0
200627,1200,1200,1200,1200,0.37,650,12.08,1.01,2.98,53.37,9.63,1.8,-0.18,1.5,8.7,-16.2
200627,1200,1200,1200,1200,0.4,653,12.07,0.85,2.53,52.66,-3.86,-2.26,7.23,0.9,8.4,-14.8
200627,1200,1200,1200,1200,0.4,653,12.06,0.51,2.68,52.03,0.89,0.78,8.84,-1.0,6.7,-13.9
200627,1200,1200,1200,1200,0.41,654,12.08,0.54,2.46,51.48,6.77,-1.05,9.16,-2.4,-10.4,-10.5
200627,1200,1200,1200,1200,0.38,651,12.06,0.12,1.1,51.07,-3.95,1.23,14.32,0.4,-2.0,-7.5
200627,1200,1200,1200,1200,0.41,654,12.08,0.2,0.67,50.75,-10.63,-1.69,14.57,0.4,-4.8,-6.5
200627,1200,1200,1200,1200,0.37,650,12.08,0.59,1.08,50.43,2.26,-0.67,8.55,0.0,6.1,-6.1
200627,1200,1200,1200,1200,0.35,648,12.07,0.44,0.7,50.15,-10.97,2.53,13.47,-1.0,-1.5,-5.4
200627,1200,1200,1200,1200,0.41,654,12.07,0.35,-0.02,49.9,4.39,-2.08,5.0,-0.6,0.0,-6.2
200627,1200,1200,1200,1200,0.44,658,12.08,0.27,-0.43,49.51,16.99,-1.72,5.37,-0.9,3.5,-6.0
200627,1200,1200,1200,1200,0.41,654,12.08,0.36,-0.11,49.29,6.3,7.56,0.99,0.1,9.6,-2.1
200628,1200,1200,1200,1200,0.41,654,12.06,0.57,-0.34,49.09,3.79,-6.19,3.98,-0.1,4.2,-3.8
200628,1200,1200,1200,1200,0.43,657,12.08,0.37,0.16,48.91,-19.6,1.91,19.6,0.0,-5.4,-1.2
200628,1200,1200,1200,1200,0.41,654,12.06,0.92,0.76,48.81,-3.26,1.47,12.96,3.5,7.9,-2.5
200628,1200,1200,1200,1200,0.4,653,12.07,1.3,1.02,48.71,6.55,-4.04,2.82,5.1,2.3,-1.0
200628,1200,1200,1200,1200,0.41,654,12.06,1.54,0.68,48.62,14.53,-4.47,3.15,3.5,14.0,-0.9
200628,1200,1200,1200,1200,0.39,652,12.08,1.88,0.43,48.59,3.32,1.48,3.25,2.9,4.2,1.5
200628,1200,1200,1200,1200,0.42,655,12.06,2.17,0.2,48.54,-4.34,-1.55,15.32,3.0,9.0,0.4
200628,1200,1200,1200,1200,0.4,653,12.08,2.1,0.36,48.61,1.68,-0.17,8.12,3.5,0.6,3.7
200628,1200,1200,1200,1200,0.43,657,12.06,1.93,0.05,48.74,3.78,-2.63,7.08,0.9,5.7,2.4
200628,1200,1200,1200,1200,0.43,657,12.07,1.44,0.59,48.99,11.76,-1.9,7.19,-1.3,7.8,4.5
200628,1200,1200,1200,1200,0.43,657,12.08,1.03,0.68,49.3,14.35,-2.7,7.51,0.1,12.7,4.8
200628,1200,1200,1200,1200,0.42,655,12.06,1.15,0.22,49.52,3.69,-0.6,4.25,3.4,-2.1,5.7
200628,1200,1200,1200,1200,0.42,655,12.06,1.28,0.65,49.81,-2.24,3.53,10.35,4.0,-1.7,7.4
200628,1200,1200,1200,1200,0.43,657,12.06,1.75,0.19,50.14,-6.09,-1.89,17.02,3.5,1.3,7.0
200628,1200,1200,1200,1200,0.37,650,12.07,2.09,0.46,50.46,-2.79,1.46,8.16,4.0,2.7,5.6
200628,1200,1200,1200,1200,0.44,658,12.06,2.41,0.62,50.7,-0.8,-3.47,9.68,3.3,-3.1,1.8
200628,1200,1200,1200,1200,0.42,655,12.07,2.51,0.77,50.96,4.89,3.28,8.41,6.7,0.9,5.2
200628,1200,1200,1200,1200,0.42,656,12.08,2.81,0.89,51.22,8.65,0.25,4.59,6.8,3.3,4.6
200628,1200,1200,1200,1200,0.44,658,12.06,3.02,0.34,51.49,-10.02,0.23,18.78,4.8,-2.9,5.0
200628,1200,1200,1200,1200,0.44,658,12.06,3.36,0.7,51.79,-12.56,-0.04,19.6,7.0,-3.3,7.8
200629,1200,1200,1200,1200,0.48,662,12.06,3.75,0.61,52.18,8.4,-1.1,4.01,6.9,0.9,8.7
200629,1200,1200,1200,1200,0.42,655,12.08,3.77,0.15,52.5,-2.62,2.49,8.75,5.6,-6.5,5.7
200629,1200,1200,1200,1200,0.48,662,12.06,4.17,-0.23,52.76,-5.12,0.67,7.91,3.0,-8.0,4.5
200629,1200,1200,1200,1200,0.44,658,12.07,4.48,-0.29,52.98,1.76,-1.05,1.44,1.7,-4.2,2.9
200629,1200,1200,1200,1200,0.45,659,12.07,4.62,-0.52,53.05,2.44,-1.31,14.76,0.4,-0.4,0.2
200629,1200,1200,1200,1200,0.47,661,12.07,4.35,-0.67,53.01,10.32,-2.68,2.82,1.0,0.1,1.3
200629,1200,1200,1200,1200,0.42,656,12.08,4.28,-0.58,52.92,-10.59,4.57,14.05,-0.9,-11.5,-3.1
200629,1200,1200,1200,1200,0.44,658,12.06,4.14,-0.02,52.65,6.66,5.34,10.7,-1.0,-2.1,-5.1
200629,1200,1200,1200,1200,0.46,660,12.06,3.95,-0.48,52.43,-11.21,-2.3,12.63,-2.6,4.2,-3.1
200629,1200,1200,1200,1200,0.49,663,12.06,3.73,-0.7,52.13,-6.79,6.12,9.84,-4.3,-4.0,-5.4
200629,1200,1200,1200,1200,0.43,657,12.07,3.66,-0.3,51.73,-0.07,-0.24,10.69,-7.7,-5.3,-8.8
200629,1200,1200,1200,1200,0.45,659,12.07,3.49,-0.73,51.23,3.79,-0.56,3.2,-5.8,-6.0,-8.7
200629,1200,1200,1200,1200,0.46,660,12.06,3.01,-1.74,50.72,1.38,2.14,7.0,-6.0,-6.2,-10.3
200629,1200,1200,1200,1200,0.47,661,12.05,2.64,-1.82,50.12,-5.06,-7.79,12.33,-7.3,-0.4,-15.2
200629,1200,1200,1200,1200,0.49,663,12.05,2.11,-1.58,49.48,-2.78,-2.81,15.18,-7.6,4.3,-14.6
200629,1200,1200,1200,1200,0.53,667,12.07,1.71,-0.8,48.8,16.76,2.46,-0.72,-7.0,5.8,-15.9
200629,1200,1200,1200,1200,0.43,657,12.06,1.23,-0.86,48.13,7.24,0.96,8.93,-5.1,6.5,-14.0
200629,1200,1200,1200,1200,0.52,666,12.06,1.12,-0.48,47.41,-2.58,-0.16,19.6,-3.5,0.4,-12.5
200629,1200,1200,1200,1200,0.49,663,12.07,0.89,-0.74,46.73,-17.45,-0.29,19.6,-4.8,-0.1,-12.5
200629,1200,1200,1200,1200,0.47,661,12.06,0.5,-0.55,46.1,-19.6,0.06,19.42,-0.2,-3.9,-11.0
200630,1200,1200,1200,1200,0.47,661,12.07,0.8,0.32,45.58,9.5,0.17,4.19,-2.0,1.6,-11.2
200630,1200,1200,1200,1200,0.47,661,12.06,0.69,-0.32,45.13,-8.17,3.0,12.83,-0.4,7.0,-8.9
200630,1200,1200,1200,1200,0.49,663,12.07,0.5,-0.03,44.74,11.6,-0.22,5.86,1.8,2.1,-9.7
200630,1200,1200,1200,1200,0.49,663,12.06,0.68,0.18,44.43,-1.61,-2.21,9.72,-1.0,2.4,-5.9
200630,1200,1200,1200,1200,0.51,665,12.07,0.68,0.64,44.22,1.84,-5.45,7.69,2.3,0.1,-2.1
200630,1200,1200,1200,1200,0.46,660,12.07,0.33,0.81,44.13,9.23,-4.45,6.36,1.2,4.2,-0.2
200630,1200,1200,1200,1200,0.45,659,12.06,0.56,1.21,44.06,-0.63,1.02,8.21,2.6,6.5,-0.9
200630,1200,1200,1200,1200,0.48,662,12.05,0.6,1.56,43.98,1.34,3.5,-0.37,1.8,2.7,-1.7
200630,1200,1200,1200,1200,0.48,662,12.07,0.39,1.23,43.92,-6.57,1.66,17.65,0.5,5.0,-1.0
200630,1200,1200,1200,1200,0.46,660,12.06,0.83,1.21,43.93,-6.89,0.39,12.0,1.5,-1.3,-1.0
200630,1200,1200,1200,1200,0.46,660,12.07,0.89,0.95,43.87,-0.78,-3.53,7.59,2.9,-4.6,-0.5
200630,1200,1200,1200,1200,0.52,666,12.06,1.21,1.12,43.85,8.79,-2.55,4.19,0.4,-3.9,-0.5
200630,1200,1200,1200,1200,0.47,661,12.06,1.11,0.38,43.91,12.43,-2.16,0.59,2.9,7.0,3.0
200630,1200,1200,1200,1200,0.53,667,12.06,1.25,-0.3,44.01,-7.78,3.73,12.13,1.0,-6.4,0.8
200630,1200,1200,1200,1200,0.47,661,12.06,1.56,-0.08,43.97,9.85,-1.92,6.92,2.3,6.5,-1.2
200630,1200,1200,1200,1200,0.52,666,12.06,1.47,-0.27,43.99,-5.23,-0.95,9.67,0.3,-6.0,1.1
200630,1200,1200,1200,1200,0.49,663,12.05,1.62,-0.09,44.05,-3.18,0.67,4.45,2.8,1.1,2.5
200630,1200,1200,1200,1200,0.53,667,12.06,2.05,0.04,44.13,2.01,1.55,7.74,1.1,-9.5,1.8
200630,1200,1200,1200,1200,0.53,667,12.06,1.99,0.16,44.22,5.97,0.75,13.03,0.4,-1.1,1.5
200630,1200,1200,1200,1200,0.49,663,12.06,1.96,-0.06,44.35,1.52,-3.47,9.71,0.4,-3.8,2.1
200631,1200,1200,1200,1200,0.49,663,12.07,1.71,0.21,44.48,-3.16,-3.0,13.22,-1.0,-0.9,-0.2
200631,1200,1200,1200,1200,0.49,663,12.08,1.66,0.4,44.59,14.0,2.37,2.2,-0.4,4.5,2.4
200631,1200,1200,1200,1200,0.49,663,12.04,1.56,-0.55,44.75,5.59,-5.77,7.06,1.5,4.6,0.2
200631,1200,1200,1200,1200,0.52,666,12.08,1.71,-0.64,44.89,-2.26,0.09,5.5,-1.0,3.8,3.7
200631,1200,1200,1200,1200,0.5,664,12.07,1.98,-0.28,45.09,-1.19,0.34,2.93,2.4,0.7,4.0
200631,1200,1200,1200,1200,0.49,663,12.07,1.91,-0.45,45.28,-6.37,3.82,14.91,0.0,2.3,4.3
200631,1200,1200,1200,1200,0.45,659,12.06,2.3,-0.26,45.42,9.44,2.16,9.74,0.1,1.7,3.8
200631,1200,1200,1200,1200,0.54,668,12.06,2.17,-0.56,45.58,-5.64,-4.25,17.29,-1.8,2.9,1.8
200631,1200,1200,1200,1200,0.54,668,12.06,2.16,-0.41,45.77,2.67,2.29,11.99,1.9,1.3,2.7
200631,1200,1200,1200,1200,0.49,663,12.07,2.1,-0.95,45.86,-5.26,5.21,4.91,1.8,-7.2,-0.5
200631,1200,1200,1200,1200,0.52,666,12.07,2.18,-0.79,45.82,-3.74,3.66,8.17,1.0,-3.3,-1.8
200631,1200,1200,1200,1200,0.48,662,12.06,2.37,-0.87,45.77,11.4,-1.87,1.5,0.3,5.4,0.7
200631,1200,1200,1200,1200,0.47,661,12.05,2.24,-2.13,45.71,0.29,-0.24,10.17,2.2,-4.3,-0.4
200631,1200,1200,1200,1200,0.47,661,12.06,2.46,-1.29,45.63,-5.24,2.28,6.66,1.3,-5.7,0.5
200631,1200,1200,1200,1200,0.5,664,12.06,2.45,-1.23,45.63,5.09,-1.86,5.15,-0.9,-4.3,-0.5
200631,1200,1200,1200,1200,0.51,665,12.07,2.16,-1.31,45.58,-6.83,2.41,15.14,-2.0,-6.4,-2.3
200631,1200,1200,1200,1200,0.45,659,12.05,2.27,-0.83,45.51,5.08,-3.95,12.71,-0.9,1.4,-1.6
200631,1200,1200,1200,1200,0.49,663,12.05,2.18,-1.17,45.45,-13.54,-1.03,15.6,-0.8,1.2,-1.5
200631,1200,1200,1200,1200,0.48,662,12.06,2.24,-0.52,45.4,-0.2,0.18,10.62,0.5,-2.1,0.5
200631,1200,1200,1200,1200,0.5,664,12.08,1.94,0.01,45.35,1.4,-1.88,12.93,-0.9,4.8,0.1
200632,1200,1200,1200,1200,0.48,662,12.05,2.03,0.81,45.37,6.25,-1.0,7.31,-2.7,1.4,-0.1
200632,1200,1200,1200,1200,0.5,664,12.05,1.97,1.16,45.41,4.4,-2.59,3.1,-1.6,11.5,1.4
200632,1200,1200,1200,1200,0.56,670,12.04,1.82,1.14,45.33,10.12,6.29,3.53,0.1,10.6,-0.7
200632,1200,1200,1200,1200,0.52,666,12.04,2.11,0.39,45.26,-3.48,4.08,11.33,2.9,-4.1,-2.7
200632,1200,1200,1200,1200,0.49,663,12.07,2.21,1.09,45.09,4.79,-4.68,6.73,-1.6,3.7,-2.5
200632,1200,1200,1200,1200,0.52,666,12.04,2.04,1.56,44.89,4.12,2.79,5.62,-0.8,4.8,-2.6
200632,1200,1200,1200,1200,0.44,658,12.08,1.83,0.53,44.59,-3.65,-0.54,9.56,1.5,-10.7,-8.9
200632,1200,1200,1200,1200,0.49,663,12.06,1.83,0.23,44.25,-9.2,-0.52,15.11,0.5,-3.1,-6.3
200632,1200,1200,1200,1200,0.52,666,12.06,2.19,0.51,43.87,-1.41,-0.52,4.37,2.0,-6.3,-12.3
200632,1200,1200,1200,1200,0.46,660,12.04,1.82,-0.17,43.41,0.61,1.25,11.2,0.3,0.2,-9.7
200632,1200,1200,1200,1200,0.49,663,12.04,2.03,0.57,42.92,-8.14,0.61,5.78,-0.9,-2.2,-10.9
200632,1200,1200,1200,1200,0.51,665,12.07,2.02,1.16,42.45,-4.71,1.04,7.52,0.1,-9.5,-10.1
200632,1200,1200,1200,1200,0.5,664,12.05,1.97,0.88,42.0,4.69,-0.78,4.14,-1.2,-4.2,-8.3
200632,1200,1200,1200,1200,0.49,663,12.04,1.77,0.48,41.5,-7.69,-3.38,12.8,-1.4,-4.5,-11.1
200632,1200,1200,1200,1200,0.46,660,12.05,1.47,-0.19,41.06,-1.78,0.22,13.92,-2.7,-5.2,-9.5
200632,1200,1200,1200,1200,0.46,660,12.04,1.19,0.11,40.57,8.54,-2.72,2.88,-1.3,6.5,-10.7
200632,1200,1200,1200,1200,0.49,663,12.07,1.18,-0.36,40.16,-4.79,-1.8,13.01,0.9,-10.6,-9.9
200632,1200,1200,1200,1200,0.45,659,12.06,1.14,-0.02,39.75,-7.33,3.79,10.55,-0.4,-5.9,-6.5
200632,1200,1200,1200,1200,0.52,666,12.06,1.2,-0.03,39.4,0.18,-0.94,4.27,-0.3,-4.2,-6.8
200632,1200,1200,1200,1200,0.49,663,12.06,1.03,-0.14,39.04,-4.21,2.82,11.18,1.6,0.4,-5.6
200633,1200,1200,1200,1200,0.45,659,12.07,1.48,0.48,38.7,-10.76,4.61,10.95,0.3,3.5,-4.9
200633,1200,1200,1200,1200,0.48,662,12.07,1.42,0.57,38.44,6.1,-2.24,2.33,1.2,-0.5,-5.0
200633,1200,1200,1200,1200,0.49,663,12.05,1.46,0.34,38.19,2.18,6.35,3.31,0.0,0.9,-3.1
200633,1200,1200,1200,1200,0.53,667,12.05,1.71,0.45,38.03,-13.21,0.89,15.02,-0.1,-1.0,-4.8
200633,1200,1200,1200,1200,0.47,661,12.06,1.71,1.01,37.91,-10.42,-1.85,11.14,-0.1,-0.4,-1.7
200633,1200,1200,1200,1200,0.51,665,12.07,2.0,0.92,37.85,0.99,-0.39,18.28,3.2,7.0,-1.5
200633,1200,1200,1200,1200,0.49,663,12.06,2.09,1.68,37.79,5.81,-0.9,8.83,1.7,8.6,0.6
200633,1200,1200,1200,1200,0.49,663,12.05,1.8,1.95,37.68,8.49,-3.75,5.52,3.7,9.6,-2.6
200633,1200,1200,1200,1200,0.53,667,12.07,1.84,2.13,37.51,-4.99,1.28,6.52,2.7,-3.0,-2.1
200633,1200,1200,1200,1200,0.47,661,12.05,1.95,2.4,37.46,6.76,-4.06,13.95,2.0,0.7,-1.4
212245,1100,1100,1100,1100,0.0,605,11.91,6.44,1.38,-127.78,-0.16,0.91,8.76,-0.4,-0.6,-0.3
212245,1100,1100,1100,1100,-0.01,604,11.91,6.42,1.36,-127.8,-0.14,1.04,8.66,-0.3,-0.6,-0.3
212245,1100,1100,1100,1100,-0.02,603,11.9,6.41,1.33,-127.81,-0.22,0.9,8.67,-0.2,-0.6,-0.2
212245,1100,1100,1100,1100,0.0,605,11.87,6.4,1.3,-127.82,-0.19,0.97,8.67,-0.1,-0.5,-0.2
212246,1202,1202,1202,1202,-0.01,604,11.83,6.41,1.27,-127.83,-0.18,0.9,8.7,0.2,-0.7,-0.2
212246,1202,1202,1202,1202,-0.03,602,11.79,6.43,1.29,-127.84,0.72,2.19,8.58,0.0,1.8,-0.7
212246,1202,1202,1202,1202,0.0,605,11.78,6.49,1.91,-127.89,3.19,2.92,6.01,1.5,4.9,-3.2
212246,1202,1202,1202,1202,-0.01,604,11.78,6.54,1.97,-127.96,-3.4,2.11,11.19,-1.7,2.2,-1.2
212246,1202,1202,1202,1202,0.03,608,11.78,6.16,2.05,-128.13,0.1,0.29,8.68,-6.8,1.2,-3.5
212246,1202,1202,1202,1202,-0.02,603,11.78,5.76,1.93,-128.43,-12.7,-0.97,12.37,-12.8,-11.7,-6.7
212246,1202,1202,1202,1202,0.0,605,11.77,5.63,2.52,-128.83,-1.39,3.46,0.51,-12.1,-13.9,-9.8
212246,1202,1202,1202,1202,0.06,611,11.8,5.18,1.76,-129.39,-2.56,2.22,8.27,-12.4,-18.1,-12.0
212246,1202,1202,1202,1202,0.1,616,11.78,4.5,1.33,-130.02,-1.71,-2.55,15.69,-14.4,-12.8,-13.3
212246,1202,1202,1202,1202,0.11,617,11.77,3.21,1.62,-130.69,3.86,1.48,10.09,-12.6,-1.6,-13.3
212246,1202,1202,1202,1202,0.1,616,11.79,2.93,1.43,-131.44,2.32,6.38,6.66,-10.3,2.6,-13.9
212246,1202,1202,1202,1202,0.15,621,11.77,2.4,1.17,-132.22,6.28,-3.73,4.54,-7.3,-5.2,-14.2
212246,1202,1202,1202,1202,0.13,619,11.78,1.94,1.4,-133.05,-8.63,-3.45,10.04,-8.2,1.3,-17.4
212246,1202,1202,1202,1202,0.11,617,11.79,1.69,1.21,-133.94,-9.56,5.36,14.41,-5.6,-19.2,-17.4
212246,1202,1202,1202,1202,0.2,626,11.78,1.38,0.63,-134.82,19.6,-5.42,-5.92,-6.0,-0.4,-19.0
212246,1202,1202,1202,1202,0.17,623,11.78,0.52,-0.35,-135.7,-3.3,1.58,9.94,-4.5,-10.9,-16.9
